iterations	464
elapsed_seconds	269.23848581314087
initialization_seconds	0.42383503913879395
initial_lower_residual	8.52447357146957e-9
initial_upper_residual	9.924570498753837e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.4909385904171555
root_upper	2.500740528005829
root_gap	0.009801937588673315
alpha_count	5
belief_count	3755578
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
