iterations	266
elapsed_seconds	603.5016489028931
initialization_seconds	0.21366000175476074
initial_lower_residual	8.967074416332821e-9
initial_upper_residual	9.399216516214892e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0215866019383744
root_upper	2.067658831713471
root_gap	0.04607222977509684
alpha_count	11
belief_count	6769792
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
