iterations	150
elapsed_seconds	703.7884919643402
initialization_seconds	255.01171207427979
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.13831588178482e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8500481502058803
root_upper	3.4738055939762407
root_gap	0.6237574437703604
alpha_count	35
belief_count	4866268
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
