iterations	247
elapsed_seconds	703.8868288993835
initialization_seconds	0.15231704711914062
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8963703505397707
root_upper	3.810375555485854
root_gap	0.9140052049460832
alpha_count	25
belief_count	8838565
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
