iterations	416
elapsed_seconds	600.9243049621582
initialization_seconds	0.11878800392150879
initial_lower_residual	8.631889203414289e-9
initial_upper_residual	9.812823886790056e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.265539175956936
root_upper	2.2955198515173176
root_gap	0.02998067556038153
alpha_count	9
belief_count	7624030
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
