iterations	852
elapsed_seconds	591.3305380344391
initialization_seconds	0.2955930233001709
initial_lower_residual	8.294049891333088e-9
initial_upper_residual	9.804024703186087e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2326940793480485
root_upper	2.2424277402859407
root_gap	0.009733660937892186
alpha_count	10
belief_count	6338158
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
