iterations	407
elapsed_seconds	500.31616592407227
initialization_seconds	0.2665400505065918
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.563262004325823
root_upper	6.574458484740484
root_gap	0.011196480414660925
alpha_count	6
belief_count	6222574
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
