iterations	27
elapsed_seconds	980.3868029117584
initialization_seconds	0.3144190311431885
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.3296280421762585
root_upper	6.591993542642408
root_gap	0.26236550046614937
alpha_count	8
belief_count	1001428
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
