iterations	743
elapsed_seconds	348.7852900028229
initialization_seconds	0.25075793266296387
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.636850439026613
root_upper	8.646813552947096
root_gap	0.009963113920482769
alpha_count	10
belief_count	11275881
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
