iterations	1
elapsed_seconds	0.12868499755859375
initialization_seconds	0.21960687637329102
initial_lower_residual	8.169955822978636e-9
initial_upper_residual	9.689597124662441e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	5.032082528444449e-9
root_lower	2.35535386991975
root_upper	2.3553681814874956
root_gap	1.431156774556186e-5
alpha_count	2
belief_count	904
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
