iterations	151
elapsed_seconds	1287.6393029689789
initialization_seconds	0.36510682106018066
initial_lower_residual	8.923742966793213e-9
initial_upper_residual	9.972113801381965e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.526024583479145
root_upper	3.5607764969796256
root_gap	0.03475191350048057
alpha_count	9
belief_count	3033178
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
