iterations	239
elapsed_seconds	600.7335801124573
initialization_seconds	0.24539494514465332
initial_lower_residual	8.323258304798742e-9
initial_upper_residual	9.987846549819324e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.732794623219541
root_upper	1.816973653912618
root_gap	0.08417903069307697
alpha_count	7
belief_count	7112029
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
