iterations	440
elapsed_seconds	601.5433430671692
initialization_seconds	0.2830021381378174
initial_lower_residual	8.294049891333088e-9
initial_upper_residual	9.804024703186087e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2178780129278644
root_upper	2.2469135959763884
root_gap	0.02903558304852405
alpha_count	10
belief_count	5414389
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
