iterations	451
elapsed_seconds	602.4125790596008
initialization_seconds	0.18608903884887695
initial_lower_residual	8.704499454559311e-9
initial_upper_residual	9.57026768944047e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	1.2275608307632526e-9
root_lower	2.5456189793256945
root_upper	2.558302471416278
root_gap	0.012683492090583393
alpha_count	6
belief_count	7071394
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
