iterations	350
elapsed_seconds	600.9452719688416
initialization_seconds	0.2581300735473633
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6530750712760998
root_upper	1.682517677125657
root_gap	0.029442605849557157
alpha_count	7
belief_count	5585959
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
