iterations	280
elapsed_seconds	67.8357081413269
initialization_seconds	0.2420189380645752
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.821488774646777
root_upper	8.831360767327718
root_gap	0.009871992680940522
alpha_count	9
belief_count	6028716
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
