iterations	698
elapsed_seconds	354.88839387893677
initialization_seconds	0.2011408805847168
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.57330235170028
root_upper	8.583246571348207
root_gap	0.009944219647927355
alpha_count	9
belief_count	13016851
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
