iterations	1939
elapsed_seconds	497.87442207336426
initialization_seconds	0.13924288749694824
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.340024610462965
root_upper	8.350000301582224
root_gap	0.009975691119258556
alpha_count	10
belief_count	20387676
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
