iterations	243
elapsed_seconds	703.2329568862915
initialization_seconds	0.14755892753601074
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.850048150211924
root_upper	3.865246790979058
root_gap	1.0151986407671343
alpha_count	35
belief_count	8787094
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
