iterations	370
elapsed_seconds	153.05989789962769
initialization_seconds	0.2599489688873291
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.729182954568715
root_upper	8.739154737071846
root_gap	0.00997178250313091
alpha_count	8
belief_count	8777616
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
