iterations	652
elapsed_seconds	290.164913892746
initialization_seconds	0.28023386001586914
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.70313676638437
root_upper	8.71310359077339
root_gap	0.009966824389019635
alpha_count	13
belief_count	10860851
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
