iterations	475
elapsed_seconds	603.5363729000092
initialization_seconds	0.2642679214477539
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6636322035882767
root_upper	1.6818215308365267
root_gap	0.018189327248250065
alpha_count	7
belief_count	5604922
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
