iterations	202
elapsed_seconds	600.654632806778
initialization_seconds	0.2576138973236084
initial_lower_residual	8.967074416332821e-9
initial_upper_residual	9.399216516214892e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0078333162178716
root_upper	2.070369758720713
root_gap	0.06253644250284118
alpha_count	9
belief_count	6247858
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
