iterations	17
elapsed_seconds	0.8516829013824463
initialization_seconds	75.61175799369812
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.407036927200352e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	4.538309116740913
root_upper	4.547606458065168
root_gap	0.009297341324255193
alpha_count	7
belief_count	605011
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
