iterations	239
elapsed_seconds	49.66015386581421
initialization_seconds	0.21773695945739746
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.960128575464555
root_upper	4.9695614972400035
root_gap	0.0094329217754483
alpha_count	7
belief_count	2596126
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
