iterations	413
elapsed_seconds	500.91408491134644
initialization_seconds	0.22875094413757324
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.456084714640482
root_upper	6.497260873676846
root_gap	0.041176159036364623
alpha_count	13
belief_count	5771074
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
