iterations	20
elapsed_seconds	1.3078548908233643
initialization_seconds	77.11943984031677
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.44187306117783e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	4.561966305591894
root_upper	4.570909337237687
root_gap	0.00894303164579302
alpha_count	8
belief_count	665512
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
