iterations	433
elapsed_seconds	604.3437340259552
initialization_seconds	0.21511387825012207
initial_lower_residual	8.575197441018645e-9
initial_upper_residual	9.712750603796394e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8997190570783578
root_upper	2.9249000010461614
root_gap	0.02518094396780368
alpha_count	7
belief_count	7300756
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
