iterations	231
elapsed_seconds	213988.97974300385
initialization_seconds	0.2173008918762207
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.282095161135093
root_upper	4.354103424913474
root_gap	0.07200826377838077
alpha_count	8
belief_count	4610719
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
