iterations	1243
elapsed_seconds	700.1557230949402
initialization_seconds	73.17787003517151
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	8.991071887010094e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.8207789980151867
root_upper	3.864813519126684
root_gap	0.044034521111497416
alpha_count	8
belief_count	10889278
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
