iterations	271
elapsed_seconds	701.9336581230164
initialization_seconds	101.32997798919678
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	8.79015349397605e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.34519726003954
root_upper	3.624835159341923
root_gap	0.2796378993023829
alpha_count	9
belief_count	8305795
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
