iterations	723
elapsed_seconds	265.0441219806671
initialization_seconds	0.21907496452331543
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.605877603565691
root_upper	8.615864056340824
root_gap	0.009986452775132548
alpha_count	7
belief_count	11526516
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
