iterations	459
elapsed_seconds	601.3863110542297
initialization_seconds	0.2808198928833008
initial_lower_residual	8.839791787451645e-9
initial_upper_residual	9.142925527783063e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.298242059960073
root_upper	3.327166994457632
root_gap	0.02892493449755884
alpha_count	10
belief_count	6050101
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
