iterations	37
elapsed_seconds	19.84031391143799
initialization_seconds	0.3128499984741211
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.970903591903998
root_upper	8.980274838191567
root_gap	0.00937124628756969
alpha_count	17
belief_count	3374141
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
