iterations	334
elapsed_seconds	163.28916001319885
initialization_seconds	67.65598011016846
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.484242724511205e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	4.387217135210348
root_upper	4.397004773339031
root_gap	0.009787638128682552
alpha_count	16
belief_count	7846168
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
