iterations	16
elapsed_seconds	543.5277631282806
initialization_seconds	0.2484879493713379
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	40.7556182137638
root_upper	51.08150077525527
root_gap	10.325882561491468
alpha_count	4
belief_count	6208126
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
