iterations	2379
elapsed_seconds	700.2095839977264
initialization_seconds	0.15661215782165527
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.060768585623889
root_upper	4.081312739184892
root_gap	0.020544153561002254
alpha_count	8
belief_count	10615669
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
