iterations	827
elapsed_seconds	268.80557894706726
initialization_seconds	0.1399679183959961
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.503610549300111
root_upper	6.513568281899568
root_gap	0.009957732599456648
alpha_count	7
belief_count	5957995
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
