iterations	200
elapsed_seconds	56.48541593551636
initialization_seconds	0.2640681266784668
initial_lower_residual	8.771097625981383e-9
initial_upper_residual	9.88514337052493e-9
initial_upper_iterations	159
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.022262130266322
root_upper	4.031224206741508
root_gap	0.008962076475186542
alpha_count	5
belief_count	2258404
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
