iterations	251
elapsed_seconds	145.80661511421204
initialization_seconds	0.3030529022216797
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.581637547159476
root_upper	6.59162698138144
root_gap	0.009989434221964189
alpha_count	6
belief_count	3450364
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
