iterations	1
elapsed_seconds	0.1127619743347168
initialization_seconds	0.23141193389892578
initial_lower_residual	8.891757552476065e-9
initial_upper_residual	9.06246233611796e-9
initial_upper_iterations	164
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	4.076231574501322e-9
root_lower	3.371282629256795
root_upper	3.3712827826885507
root_gap	1.5343175574500378e-7
alpha_count	2
belief_count	904
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
