iterations	80
elapsed_seconds	1145.4093210697174
initialization_seconds	1345.3895580768585
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	9.00002739001593e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8348933676478745
root_upper	3.5718900940005507
root_gap	0.7369967263526762
alpha_count	17
belief_count	2073289
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
