iterations	203
elapsed_seconds	83.87819480895996
initialization_seconds	0.23585200309753418
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.853098287467368
root_upper	8.86305718888197
root_gap	0.009958901414600874
alpha_count	12
belief_count	5751131
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
