iterations	763
elapsed_seconds	600.6356620788574
initialization_seconds	0.19884896278381348
initial_lower_residual	8.967074416332821e-9
initial_upper_residual	9.399216516214892e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.054385871468802
root_upper	2.065957222478665
root_gap	0.011571351009862951
alpha_count	9
belief_count	8679637
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
