iterations	230
elapsed_seconds	700.9508500099182
initialization_seconds	105.265615940094
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.374941711826068e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.239317894121598
root_upper	3.5913783114626705
root_gap	0.35206041734107263
alpha_count	10
belief_count	8085463
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
