iterations	277
elapsed_seconds	601.3576991558075
initialization_seconds	0.2051229476928711
initial_lower_residual	8.666894202313813e-9
initial_upper_residual	9.988130322824418e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6879860416537833
root_upper	1.7310196852787638
root_gap	0.04303364362498052
alpha_count	8
belief_count	6771598
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
