iterations	260
elapsed_seconds	69.20801901817322
initialization_seconds	0.1492478847503662
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.854612052675947
root_upper	8.864426832210405
root_gap	0.00981477953445875
alpha_count	15
belief_count	6799486
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
