iterations	62
elapsed_seconds	5.802807092666626
initialization_seconds	0.28736090660095215
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.60750536837093
root_upper	6.617495914048396
root_gap	0.009990545677466045
alpha_count	4
belief_count	1068250
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
