iterations	180
elapsed_seconds	607.2176079750061
initialization_seconds	0.23863911628723145
initial_lower_residual	8.320088173974227e-9
initial_upper_residual	9.099305531279356e-9
initial_upper_iterations	170
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.2670448491002377
root_upper	1.341823756476714
root_gap	0.07477890737647619
alpha_count	11
belief_count	5993212
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
