iterations	731
elapsed_seconds	585.1672508716583
initialization_seconds	0.2968721389770508
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6706761789259237
root_upper	1.6801912488531328
root_gap	0.009515069927209074
alpha_count	7
belief_count	5940838
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
