iterations	459
elapsed_seconds	216.4719738960266
initialization_seconds	0.2179419994354248
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.700011059825147
root_upper	8.7097812632721
root_gap	0.009770203446953118
alpha_count	11
belief_count	10618301
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
