iterations	6278
elapsed_seconds	700.1859970092773
initialization_seconds	79.17122507095337
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	8.920784999588705e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	2.873758742066168
root_gap	0.03886535688415149
alpha_count	18
belief_count	10966936
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
