iterations	3651
elapsed_seconds	700.1403539180756
initialization_seconds	155.53058910369873
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.899261771944111e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.9008972542628335
root_gap	0.0660038690808169
alpha_count	22
belief_count	9358693
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
