iterations	5281
elapsed_seconds	563.0571591854095
initialization_seconds	185.04739904403687
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.872191870068491e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.8448912597928384
root_gap	0.0099978746108218
alpha_count	15
belief_count	7867840
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
