iterations	341
elapsed_seconds	605.2837500572205
initialization_seconds	0.2377610206604004
initial_lower_residual	8.821819053039803e-9
initial_upper_residual	9.24686682779452e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.791399826023406
root_upper	2.8651030785419063
root_gap	0.0737032525185004
alpha_count	8
belief_count	6649693
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
