iterations	210
elapsed_seconds	702.4422619342804
initialization_seconds	147.03189897537231
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.462770123036535e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.7482448256298546e-8
root_lower	2.941799844231765
root_upper	3.480416493567565
root_gap	0.5386166493358
alpha_count	20
belief_count	7619515
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
