iterations	19
elapsed_seconds	515.4295928478241
initialization_seconds	0.46012306213378906
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	38.55401919392738
root_upper	51.164327331408515
root_gap	12.610308137481134
alpha_count	4
belief_count	7450654
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
