iterations	176
elapsed_seconds	47.92665195465088
initialization_seconds	0.21166300773620605
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.973861760665234
root_upper	4.98221668366297
root_gap	0.00835492299773577
alpha_count	7
belief_count	2565424
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
