iterations	285
elapsed_seconds	131.86043405532837
initialization_seconds	0.4034550189971924
initial_lower_residual	8.349315905320509e-9
initial_upper_residual	9.64238777712012e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.954277664335868
root_upper	2.963882322486848
root_gap	0.009604658150979883
alpha_count	6
belief_count	2703583
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
