iterations	508
elapsed_seconds	232.38576197624207
initialization_seconds	0.24641203880310059
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.763324662322221
root_upper	8.773253618485635
root_gap	0.009928956163413716
alpha_count	10
belief_count	10893191
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
