iterations	144
elapsed_seconds	705.4642541408539
initialization_seconds	249.6732358932495
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.121583488536089e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8439830473479
root_upper	3.5088891971901894
root_gap	0.6649061498422895
alpha_count	32
belief_count	4879813
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
