iterations	734
elapsed_seconds	231.86397099494934
initialization_seconds	0.23366403579711914
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.66711290245803
root_upper	8.677111047885914
root_gap	0.009998145427884353
alpha_count	9
belief_count	10620996
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
