iterations	2740
elapsed_seconds	700.8375749588013
initialization_seconds	70.93649220466614
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.319450988698463e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.918515456360288
root_upper	3.9286669674418233
root_gap	0.010151511081535336
alpha_count	8
belief_count	12208561
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
