iterations	350
elapsed_seconds	77.05429983139038
initialization_seconds	0.25836801528930664
initial_lower_residual	8.34137559024839e-9
initial_upper_residual	9.048941596034865e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9447950593796137
root_upper	2.95455022881472
root_gap	0.009755169435106126
alpha_count	4
belief_count	2617798
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
